Index,Hz,Amp
1112,1611.938000,45.346120
1113,1613.388000,44.157970
1114,1614.838000,44.788930
1115,1616.287000,41.949900
1116,1617.737000,42.044420
1117,1619.186000,41.550480
1118,1620.636000,40.558210
1119,1622.086000,40.972700
1120,1623.535000,41.420120
1121,1624.985000,39.431960
1122,1626.434000,37.618400
1123,1627.884000,39.047260
1124,1629.333000,40.197170
1125,1630.783000,40.490120
1126,1632.233000,39.227620
1127,1633.682000,40.593340
1128,1635.132000,37.405260
1129,1636.581000,37.117170
1130,1638.031000,38.079270
1131,1639.481000,38.478740
1132,1640.930000,41.254340
1133,1642.380000,41.269340
1134,1643.829000,42.811220
1135,1645.279000,41.809530
1136,1646.729000,41.105940
1137,1648.178000,43.641350
1138,1649.628000,44.075940
1139,1651.077000,41.632950
1140,1652.527000,39.376720
1141,1653.976000,38.797740
1142,1655.426000,39.387360
1143,1656.876000,39.501800
1144,1658.325000,38.617200
1145,1659.775000,34.591300
1146,1661.224000,32.162850
1147,1662.674000,29.772190
1148,1664.124000,29.652460
1149,1665.573000,29.249570
1150,1667.023000,32.793350
1151,1668.472000,35.885100
1152,1669.922000,35.974020
1153,1671.371000,37.781690
1154,1672.821000,38.425900
1155,1674.271000,40.614100
1156,1675.720000,41.957780
1157,1677.170000,41.520570
1158,1678.619000,42.533500
1159,1680.069000,40.081030
1160,1681.519000,39.283510
1161,1682.968000,38.772830
1162,1684.418000,39.231880
1163,1685.867000,39.000560
1164,1687.317000,39.839320
1165,1688.766000,39.357690
1166,1690.216000,39.001570
1167,1691.666000,39.279720
1168,1693.115000,38.945710
1169,1694.565000,40.290680
1170,1696.014000,40.479030
1171,1697.464000,39.504830
1172,1698.914000,36.935290
1173,1700.363000,34.546230
1174,1701.813000,33.362350
1175,1703.262000,34.015780
1176,1704.712000,34.406730
1177,1706.161000,33.214230
1178,1707.611000,35.276170
1179,1709.061000,34.229190
1180,1710.510000,33.585170
1181,1711.960000,35.448340
1182,1713.409000,38.830600
1183,1714.859000,41.174100
1184,1716.309000,41.542660
1185,1717.758000,41.007690
1186,1719.208000,38.543260
1187,1720.657000,37.986700
1188,1722.107000,36.948170
1189,1723.557000,34.306440
1190,1725.006000,33.390440
1191,1726.456000,33.840310
1192,1727.905000,35.646410
1193,1729.355000,33.418740
1194,1730.804000,32.583280
1195,1732.254000,32.437830
1196,1733.704000,33.897940
1197,1735.153000,35.899440
1198,1736.603000,34.374730
1199,1738.052000,34.108190
1200,1739.502000,35.450290
1201,1740.952000,34.266260
1202,1742.401000,35.651760
1203,1743.851000,36.960400
1204,1745.300000,35.375140
1205,1746.750000,34.735110
1206,1748.199000,35.929090
1207,1749.649000,35.218430
1208,1751.099000,36.079930
1209,1752.548000,35.878580
1210,1753.998000,34.908450
1211,1755.447000,32.059490
1212,1756.897000,32.462570
1213,1758.347000,34.173020
1214,1759.796000,33.367160
1215,1761.246000,32.370440
1216,1762.695000,28.746630
1217,1764.145000,25.918750
1218,1765.594000,23.461860
1219,1767.044000,24.794910
1220,1768.494000,24.735040
1221,1769.943000,25.681740
1222,1771.393000,26.583130
1223,1772.842000,26.385590
1224,1774.292000,27.707110
1225,1775.742000,27.618030
1226,1777.191000,23.846100
1227,1778.641000,22.211870
1228,1780.090000,20.383330
1229,1781.540000,20.382470
1230,1782.990000,19.658960
1231,1784.439000,18.468910
1232,1785.889000,16.741740
1233,1787.338000,15.814080
1234,1788.788000,17.164780
1235,1790.237000,19.763660
1236,1791.687000,22.091370
1237,1793.137000,25.277480
1238,1794.586000,25.756320
1239,1796.036000,25.553230
1240,1797.485000,25.334250
1241,1798.935000,24.614010
1242,1800.385000,22.711940
1243,1801.834000,22.161990
1244,1803.284000,23.925210
1245,1804.733000,23.489040
1246,1806.183000,22.314500
1247,1807.632000,21.176300
1248,1809.082000,20.165940
1249,1810.532000,21.813790
1250,1811.981000,20.714570
1251,1813.431000,22.580940
1252,1814.880000,23.883030
1253,1816.330000,27.180080
1254,1817.780000,27.114210
1255,1819.229000,28.621870
1256,1820.679000,28.043130
1257,1822.128000,29.618270
1258,1823.578000,28.878730
1259,1825.027000,28.417750
1260,1826.477000,28.946200
1261,1827.927000,26.771940
1262,1829.376000,27.965900
1263,1830.826000,28.601720
1264,1832.275000,28.195030
1265,1833.725000,28.374750
1266,1835.175000,27.852080
1267,1836.624000,28.767860
1268,1838.074000,29.121620
1269,1839.523000,29.836800
1270,1840.973000,30.949430
1271,1842.422000,30.471240
1272,1843.872000,29.509630
1273,1845.322000,30.662690
1274,1846.771000,30.128770
1275,1848.221000,30.559560
1276,1849.670000,30.263420
1277,1851.120000,32.529310
1278,1852.570000,35.046780
1279,1854.019000,35.008890
1280,1855.469000,33.296210
1281,1856.918000,34.233850
1282,1858.368000,34.417690
1283,1859.818000,32.860170
1284,1861.267000,31.984690
1285,1862.717000,32.521740
1286,1864.166000,34.737440
1287,1865.616000,30.606670
1288,1867.065000,33.389930
1289,1868.515000,36.207020
1290,1869.965000,37.422140
1291,1871.414000,34.649350
1292,1872.864000,33.144960
1293,1874.313000,33.658180
1294,1875.763000,32.115400
1295,1877.213000,30.254220
1296,1878.662000,29.603860
1297,1880.112000,28.170340
1298,1881.561000,30.323110
1299,1883.011000,29.292620
1300,1884.460000,29.119990
1301,1885.910000,30.276290
1302,1887.360000,30.873660
1303,1888.809000,32.937250
1304,1890.259000,33.288290
1305,1891.708000,33.587700
1306,1893.158000,32.056280
1307,1894.608000,32.271810
1308,1896.057000,31.772180
1309,1897.507000,32.647840
1310,1898.956000,33.252490
1311,1900.406000,31.247890
1312,1901.855000,31.475460
1313,1903.305000,33.871960
1314,1904.755000,35.578370
1315,1906.204000,38.119500
1316,1907.654000,39.118370
1317,1909.103000,40.360410
1318,1910.553000,38.207600
1319,1912.003000,36.919510
1320,1913.452000,34.328660
1321,1914.902000,35.082930
1322,1916.351000,33.210740
1323,1917.801000,33.563010
1324,1919.250000,32.103840
1325,1920.700000,30.932340
1326,1922.150000,31.680140
1327,1923.599000,33.947140
1328,1925.049000,34.793570
1329,1926.498000,33.834410
1330,1927.948000,33.340120
1331,1929.398000,31.921460
1332,1930.847000,31.089610
1333,1932.297000,32.148970
1334,1933.746000,34.537730
1335,1935.196000,34.472710
1336,1936.646000,34.256200
1337,1938.095000,30.442410
1338,1939.545000,31.425100
1339,1940.994000,28.393600
1340,1942.444000,26.217490
1341,1943.893000,25.485350
1342,1945.343000,25.713180
1343,1946.793000,26.987130
1344,1948.242000,30.398620
1345,1949.692000,31.690570
1346,1951.141000,30.603300
1347,1952.591000,34.734360
1348,1954.041000,36.272830
1349,1955.490000,37.005410
1350,1956.940000,37.235340
1351,1958.389000,38.419250
1352,1959.839000,36.897420
1353,1961.288000,36.654590
1354,1962.738000,36.349800
1355,1964.188000,35.234010
1356,1965.637000,35.883130
1357,1967.087000,33.977810
1358,1968.536000,35.395430
1359,1969.986000,35.215180
1360,1971.436000,35.327970
1361,1972.885000,36.333630
1362,1974.335000,37.678760
1363,1975.784000,38.374050
1364,1977.234000,37.163830
1365,1978.683000,36.804720
1366,1980.133000,35.359260
1367,1981.583000,34.279400
1368,1983.032000,34.449610
1369,1984.482000,32.860890
1370,1985.931000,31.458000
1371,1987.381000,30.410520
1372,1988.831000,28.599050
1373,1990.280000,29.076820
1374,1991.730000,30.168170
1375,1993.179000,30.293040
1376,1994.629000,30.813960
1377,1996.078000,31.566190
1378,1997.528000,34.460350
1379,1998.978000,40.451120
1380,2000.427000,39.726870
1381,2001.877000,37.527770
1382,2003.326000,36.404130
1383,2004.776000,33.515480
1384,2006.226000,34.164430
1385,2007.675000,31.640610
1386,2009.125000,30.620190
1387,2010.574000,30.461960
1388,2012.024000,30.600290
1389,2013.474000,32.797630
1390,2014.923000,33.754250
1391,2016.373000,35.453890
1392,2017.822000,36.391740
1393,2019.272000,36.267520
1394,2020.721000,37.819800
1395,2022.171000,37.232130
1396,2023.621000,37.550510
1397,2025.070000,37.486490
1398,2026.520000,37.070250
1399,2027.969000,38.391590
1400,2029.419000,36.517010
1401,2030.869000,33.480010
1402,2032.318000,31.881500
1403,2033.768000,31.349480
1404,2035.217000,28.467030
1405,2036.667000,29.269940
1406,2038.116000,31.524410
1407,2039.566000,30.296510
1408,2041.016000,30.733800
1409,2042.465000,30.081780
1410,2043.915000,29.241250
1411,2045.364000,27.511560
1412,2046.814000,29.347260
1413,2048.264000,29.882850
1414,2049.713000,31.738370
1415,2051.163000,34.797740
1416,2052.612000,34.994060
1417,2054.062000,36.613220
1418,2055.511000,34.753910
1419,2056.961000,33.252360
1420,2058.411000,31.933790
1421,2059.860000,31.875830
1422,2061.310000,30.971390
1423,2062.759000,30.076860
1424,2064.209000,32.134490
1425,2065.659000,33.197330
1426,2067.108000,35.656030
1427,2068.558000,37.090020
1428,2070.007000,37.285670
1429,2071.457000,34.690550
1430,2072.906000,33.238300
1431,2074.356000,32.804690
1432,2075.806000,32.863670
1433,2077.255000,31.720190
1434,2078.705000,30.178790
1435,2080.154000,28.747980
1436,2081.604000,27.892740
1437,2083.054000,26.609110
1438,2084.503000,28.323700
1439,2085.953000,29.595950
1440,2087.402000,30.420690
1441,2088.852000,34.360010
1442,2090.302000,34.981270
1443,2091.751000,34.255980
1444,2093.201000,36.322850
1445,2094.650000,38.029130
1446,2096.100000,39.999330
1447,2097.549000,40.687920
1448,2098.999000,42.634800
1449,2100.449000,43.108910
1450,2101.898000,43.255910
1451,2103.348000,42.159920
1452,2104.797000,39.851600
1453,2106.247000,39.260740
1454,2107.697000,38.264360
1455,2109.146000,36.255960
1456,2110.596000,37.247170
1457,2112.045000,37.758200
1458,2113.495000,39.703740
1459,2114.944000,42.229230
1460,2116.394000,43.829170
1461,2117.844000,44.642780
1462,2119.293000,42.871070
1463,2120.743000,41.000610
1464,2122.192000,40.070860
1465,2123.642000,39.064680
1466,2125.092000,42.379700
1467,2126.541000,43.620630
1468,2127.991000,44.733870
1469,2129.440000,45.707670
1470,2130.890000,46.353050
1471,2132.339000,46.756720
1472,2133.789000,45.653240
1473,2135.239000,44.967550
1474,2136.688000,47.016620
1475,2138.138000,48.000400
1476,2139.587000,47.911690
1477,2141.037000,48.852280
1478,2142.487000,49.238020
1479,2143.936000,48.364840
1480,2145.386000,47.727400
1481,2146.835000,47.889000
1482,2148.285000,47.996160
1483,2149.734000,45.595440
1484,2151.184000,43.993640
1485,2152.634000,42.798770
1486,2154.083000,42.764750
1487,2155.533000,43.323630
1488,2156.982000,42.847940
1489,2158.432000,44.533560
1490,2159.882000,42.965380
1491,2161.331000,44.485140
1492,2162.781000,41.560290
1493,2164.230000,40.327970
1494,2165.680000,40.427870
1495,2167.129000,38.595190
1496,2168.579000,39.129640
1497,2170.029000,38.512900
1498,2171.478000,40.782400
1499,2172.928000,42.206560
1500,2174.377000,43.762130
1501,2175.827000,42.468120
1502,2177.277000,41.806360
1503,2178.726000,43.642700
1504,2180.176000,42.667950
1505,2181.625000,44.017360
1506,2183.075000,44.012210
1507,2184.524000,42.999680
1508,2185.974000,43.673930
1509,2187.424000,43.594350
1510,2188.873000,45.121350
1511,2190.323000,44.360770
1512,2191.772000,44.779380
1513,2193.222000,43.749680
1514,2194.672000,43.290220
1515,2196.121000,41.759640
1516,2197.571000,41.254280
1517,2199.021000,39.965070
1518,2200.470000,40.572810
1519,2201.919000,41.657760
1520,2203.369000,41.850560
1521,2204.819000,41.323380
1522,2206.268000,42.297230
1523,2207.718000,44.060640
1524,2209.167000,45.739640
1525,2210.617000,45.524980
1526,2212.067000,46.990080
1527,2213.516000,46.255010
1528,2214.966000,45.254070
1529,2216.416000,44.041890
1530,2217.865000,44.188450
1531,2219.314000,44.827240
1532,2220.764000,43.035680
1533,2222.214000,40.843470
1534,2223.663000,38.855280
1535,2225.113000,35.711340
1536,2226.563000,35.466180
1537,2228.012000,36.455360
1538,2229.462000,35.968570
1539,2230.911000,35.657810
1540,2232.361000,34.712600
1541,2233.811000,33.398460
1542,2235.260000,34.672620
1543,2236.709000,35.557020
1544,2238.159000,34.704080
1545,2239.609000,36.219520
1546,2241.058000,35.296970
1547,2242.508000,34.806330
1548,2243.958000,36.369660
1549,2245.407000,35.565480
1550,2246.857000,34.399270
1551,2248.306000,32.486380
1552,2249.756000,31.257840
1553,2251.206000,32.134330
1554,2252.655000,33.694880
1555,2254.104000,35.601140
1556,2255.554000,36.811920
1557,2257.004000,37.407000
1558,2258.453000,37.154970
1559,2259.903000,38.150910
1560,2261.353000,38.786240
1561,2262.802000,38.200210
1562,2264.252000,37.313260
1563,2265.701000,36.553340
1564,2267.151000,35.883030
1565,2268.601000,36.411710
1566,2270.050000,37.295080
1567,2271.500000,36.620710
1568,2272.949000,35.842490
1569,2274.399000,34.796080
1570,2275.848000,32.759520
1571,2277.298000,33.630260
1572,2278.748000,32.785840
1573,2280.197000,31.413080
1574,2281.647000,30.446140
1575,2283.096000,29.126340
1576,2284.546000,28.826700
1577,2285.996000,29.466870
1578,2287.445000,30.754890
1579,2288.895000,32.650600
1580,2290.344000,33.131410
1581,2291.794000,33.419640
1582,2293.243000,33.394800
1583,2294.693000,32.106000
1584,2296.143000,31.702710
1585,2297.592000,30.025020
1586,2299.042000,29.916400
1587,2300.491000,29.138910
1588,2301.941000,28.511840
1589,2303.391000,26.460550
1590,2304.840000,24.394400
1591,2306.290000,23.652940
1592,2307.739000,23.181660
1593,2309.189000,21.370120
1594,2310.638000,22.816900
1595,2312.088000,23.559170
1596,2313.538000,22.327690
1597,2314.987000,21.871450
1598,2316.437000,21.995640
1599,2317.886000,20.951080
1600,2319.336000,20.816510
1601,2320.786000,20.231900
1602,2322.235000,20.685200
1603,2323.685000,20.027720
1604,2325.134000,19.747610
1605,2326.584000,20.748200
1606,2328.033000,21.634410
1607,2329.483000,20.614830
1608,2330.933000,20.275050
1609,2332.382000,20.812950
1610,2333.832000,19.029360
1611,2335.281000,17.800370
1612,2336.731000,16.629250
1613,2338.181000,16.303350
1614,2339.630000,17.424750
1615,2341.080000,18.584650
1616,2342.529000,19.737920
1617,2343.979000,20.295470
1618,2345.428000,20.642470
1619,2346.878000,20.718430
1620,2348.328000,21.121500
1621,2349.777000,21.065030
1622,2351.227000,21.249620
1623,2352.676000,20.428530
1624,2354.126000,21.200800
1625,2355.576000,21.923850
1626,2357.025000,22.056890
1627,2358.475000,23.129200
1628,2359.924000,22.652630
1629,2361.374000,21.814480
1630,2362.823000,21.259220
1631,2364.273000,22.048060
1632,2365.723000,21.593880
1633,2367.172000,22.119510
1634,2368.622000,22.665940
1635,2370.071000,21.575930
1636,2371.521000,20.319760
1637,2372.971000,20.549430
1638,2374.420000,20.772380
1639,2375.870000,21.930520
1640,2377.319000,21.340740
1641,2378.769000,19.895500
1642,2380.219000,18.173190
1643,2381.668000,16.001740
1644,2383.118000,15.765230
1645,2384.567000,15.091500
1646,2386.017000,15.130580
1647,2387.466000,15.688390
1648,2388.916000,14.764430
1649,2390.366000,16.750290
1650,2391.815000,17.748760
1651,2393.265000,18.156160
1652,2394.714000,17.945660
1653,2396.164000,19.033330
1654,2397.614000,19.922600
1655,2399.063000,18.718300
1656,2400.513000,19.997530
1657,2401.962000,18.526160
1658,2403.412000,18.672330
1659,2404.861000,18.198010
1660,2406.311000,16.786770
1661,2407.761000,15.971520
1662,2409.210000,15.236090
1663,2410.660000,14.636970
1664,2412.109000,12.667620
1665,2413.559000,13.263260
1666,2415.009000,13.343880
1667,2416.458000,13.509020
1668,2417.908000,13.405300
1669,2419.357000,13.322620
1670,2420.807000,12.821950
1671,2422.256000,12.552420
1672,2423.706000,13.781380
1673,2425.156000,14.241900
1674,2426.605000,14.810770
1675,2428.055000,15.761620
